identity;original_image;aligned_image;confidence
Pauline, Lady Trevelyan;Pauline, Lady Trevelyan/1.jpeg;Pauline, Lady Trevelyan/1_01.jpg;0.8387089371681213
Paulo Eiró;Paulo Eiró/0.jpeg;Paulo Eiró/0_01.jpg;0.8748859763145447
Paulo Eiró;Paulo Eiró/1.jpeg;Paulo Eiró/1_01.jpg;0.8857321739196777
Pavel Chistyakov;Pavel Chistyakov/0.jpeg;Pavel Chistyakov/0_01.jpg;0.8242730498313904
Pavel Chistyakov;Pavel Chistyakov/1.jpeg;Pavel Chistyakov/1_01.jpg;0.8264579772949219
Pavel Kovalevsky;Pavel Kovalevsky/0.jpeg;Pavel Kovalevsky/0_01.jpg;0.8349027037620544
Pavel Kovalevsky;Pavel Kovalevsky/1.jpeg;Pavel Kovalevsky/1_01.jpg;0.8853647708892822
Pavel Nekrasov;Pavel Nekrasov/0.jpeg;Pavel Nekrasov/0_01.jpg;0.86549973487854
Pavel Nekrasov;Pavel Nekrasov/1.jpeg;Pavel Nekrasov/1_01.jpg;0.8390629887580872
Pavel Platonovich Potocki;Pavel Platonovich Potocki/0.jpeg;Pavel Platonovich Potocki/0_01.jpg;0.7787353992462158
Pavel Platonovich Potocki;Pavel Platonovich Potocki/1.jpeg;Pavel Platonovich Potocki/1_01.jpg;0.8313589692115784
Pavel Zotov;Pavel Zotov/0.jpeg;Pavel Zotov/0_01.jpg;0.8843628764152527
Pavel Zotov;Pavel Zotov/1.jpeg;Pavel Zotov/1_01.jpg;0.8778505325317383
Pearl Rivers;Pearl Rivers/0.jpeg;Pearl Rivers/0_01.jpg;0.8678537011146545
Pearl Rivers;Pearl Rivers/1.jpeg;Pearl Rivers/1_01.jpg;0.8718953728675842
Pedro Alcántara Herrán;Pedro Alcántara Herrán/0.jpeg;Pedro Alcántara Herrán/0_01.jpg;0.8730193376541138
Pedro Alcántara Herrán;Pedro Alcántara Herrán/1.jpeg;Pedro Alcántara Herrán/1_01.jpg;0.8803580403327942
Pedro Alcántara Herrán;Pedro Alcántara Herrán/2.jpeg;Pedro Alcántara Herrán/2_01.jpg;0.885650634765625
Pedro Joaquín Chamorro Alfaro;Pedro Joaquín Chamorro Alfaro/0.jpeg;Pedro Joaquín Chamorro Alfaro/0_01.jpg;0.8338804244995117
Pedro Joaquín Chamorro Alfaro;Pedro Joaquín Chamorro Alfaro/1.jpeg;Pedro Joaquín Chamorro Alfaro/1_01.jpg;0.8628563284873962
Pedro José Pidal, 1st Marquis of Pidal;Pedro José Pidal, 1st Marquis of Pidal/0.jpeg;Pedro José Pidal, 1st Marquis of Pidal/0_01.jpg;0.8758493065834045
Pedro José Pidal, 1st Marquis of Pidal;Pedro José Pidal, 1st Marquis of Pidal/1.jpeg;Pedro José Pidal, 1st Marquis of Pidal/1_01.jpg;0.8633253574371338
Pedro Salaverría;Pedro Salaverría/0.jpeg;Pedro Salaverría/0_01.jpg;0.881959080696106
Pedro Salaverría;Pedro Salaverría/1.jpeg;Pedro Salaverría/1_01.jpg;0.8407161831855774
Pedro de Garmendia;Pedro de Garmendia/0.jpeg;Pedro de Garmendia/0_01.jpg;0.8714900016784668
Pedro de Garmendia;Pedro de Garmendia/1.jpeg;Pedro de Garmendia/1_01.jpg;0.8833144903182983
Pehr Thomasson;Pehr Thomasson/0.jpeg;Pehr Thomasson/0_01.jpg;0.8765405416488647
Pehr Thomasson;Pehr Thomasson/1.jpeg;Pehr Thomasson/1_01.jpg;0.842988133430481
Per Hasselberg;Per Hasselberg/0.jpeg;Per Hasselberg/0_01.jpg;0.8280389904975891
Per Hasselberg;Per Hasselberg/1.jpeg;Per Hasselberg/1_01.jpg;0.8442313075065613
Per Hasselberg;Per Hasselberg/2.jpeg;Per Hasselberg/2_01.jpg;0.8929682374000549
Per Hasselberg;Per Hasselberg/3.jpeg;Per Hasselberg/3_01.jpg;0.8812819123268127
Peregrín García Cadena;Peregrín García Cadena/0.jpeg;Peregrín García Cadena/0_01.jpg;0.8398085236549377
Peregrín García Cadena;Peregrín García Cadena/1.jpeg;Peregrín García Cadena/1_01.jpg;0.8657505512237549
Persida Nenadović;Persida Nenadović/0.jpeg;Persida Nenadović/0_01.jpg;0.8454372882843018
Persida Nenadović;Persida Nenadović/1.jpeg;Persida Nenadović/1_01.jpg;0.8660569190979004
Peter Daniel Bruun;Peter Daniel Bruun/0.jpeg;Peter Daniel Bruun/0_01.jpg;0.8608656525611877
Peter Daniel Bruun;Peter Daniel Bruun/1.jpeg;Peter Daniel Bruun/1_01.jpg;0.8767359852790833
Peter Laurie;Peter Laurie/0.jpeg;Peter Laurie/0_01.jpg;0.8606805801391602
Peter Laurie;Peter Laurie/1.jpeg;Peter Laurie/1_01.jpg;0.8454633355140686
Peter McKenzie;Peter McKenzie/0.jpeg;Peter McKenzie/0_01.jpg;0.8319043517112732
Peter McKenzie;Peter McKenzie/1.jpeg;Peter McKenzie/1_01.jpg;0.8611337542533875
Peter Pitchlynn;Peter Pitchlynn/0.jpeg;Peter Pitchlynn/0_01.jpg;0.8765524625778198
Peter Pitchlynn;Peter Pitchlynn/1.jpeg;Peter Pitchlynn/1_01.jpg;0.9026580452919006
Peter Pitchlynn;Peter Pitchlynn/2.jpeg;Peter Pitchlynn/2_01.jpg;0.8510931134223938
Petre P. Carp;Petre P. Carp/0.jpeg;Petre P. Carp/0_01.jpg;0.8614035844802856
Petre P. Carp;Petre P. Carp/1.jpeg;Petre P. Carp/1_01.jpg;0.8622848391532898
Petronella de Heer;Petronella de Heer/0.jpeg;Petronella de Heer/0_01.jpg;0.86024010181427
Petronella de Heer;Petronella de Heer/1.jpeg;Petronella de Heer/1_01.jpg;0.8252538442611694
Philipp Heck;Philipp Heck/0.jpeg;Philipp Heck/0_01.jpg;0.8610193133354187
Philipp Heck;Philipp Heck/1.jpeg;Philipp Heck/1_01.jpg;0.8533373475074768
Philippe Athanase Cucheval-Clarigny;Philippe Athanase Cucheval-Clarigny/0.jpeg;Philippe Athanase Cucheval-Clarigny/0_01.jpg;0.877738356590271
Philippe Athanase Cucheval-Clarigny;Philippe Athanase Cucheval-Clarigny/1.jpeg;Philippe Athanase Cucheval-Clarigny/1_01.jpg;0.8851788640022278
Philippe Tissié;Philippe Tissié/0.jpeg;Philippe Tissié/0_01.jpg;0.8231872916221619
Philippe Tissié;Philippe Tissié/1.jpeg;Philippe Tissié/1_01.jpg;0.8663142323493958
Pierre Bataillon;Pierre Bataillon/0.jpeg;Pierre Bataillon/0_01.jpg;0.8360268473625183
Pierre Bataillon;Pierre Bataillon/1.jpeg;Pierre Bataillon/1_01.jpg;0.8344674706459045
Pierre Cuypers;Pierre Cuypers/0.jpeg;Pierre Cuypers/0_01.jpg;0.7628791332244873
Pierre Cuypers;Pierre Cuypers/1.jpeg;Pierre Cuypers/1_01.jpg;0.7782167196273804
Pierre Eugène Emile Hébert;Pierre Eugène Emile Hébert/0.jpeg;Pierre Eugène Emile Hébert/0_01.jpg;0.7522625923156738
Pierre Eugène Emile Hébert;Pierre Eugène Emile Hébert/1.jpeg;Pierre Eugène Emile Hébert/1_01.jpg;0.8077369928359985
Pierre Le Monnier;Pierre Le Monnier/0.jpeg;Pierre Le Monnier/0_01.jpg;0.8567924499511719
Pierre Le Monnier;Pierre Le Monnier/1.jpeg;Pierre Le Monnier/1_01.jpg;0.8455575108528137
Pierre Leroux;Pierre Leroux/0.jpeg;Pierre Leroux/0_01.jpg;0.7940074801445007
Pierre Leroux;Pierre Leroux/1.jpeg;Pierre Leroux/1_01.jpg;0.8906077146530151
Pierre Paris;Pierre Paris/0.jpeg;Pierre Paris/0_01.jpg;0.8075914978981018
Pierre Paris;Pierre Paris/1.jpeg;Pierre Paris/1_01.jpg;0.8611035346984863
Pierre-Chéri Lafont;Pierre-Chéri Lafont/0.jpeg;Pierre-Chéri Lafont/0_01.jpg;0.8032111525535583
Pierre-Chéri Lafont;Pierre-Chéri Lafont/1.jpeg;Pierre-Chéri Lafont/1_01.jpg;0.8667214512825012
Pierre-Luc-Charles Ciceri;Pierre-Luc-Charles Ciceri/0.jpeg;Pierre-Luc-Charles Ciceri/0_01.jpg;0.8567796349525452
Pierre-Luc-Charles Ciceri;Pierre-Luc-Charles Ciceri/1.jpeg;Pierre-Luc-Charles Ciceri/1_01.jpg;0.8546868562698364
Pieter Bleeker;Pieter Bleeker/0.jpeg;Pieter Bleeker/0_01.jpg;0.87742018699646
Pieter Bleeker;Pieter Bleeker/1.jpeg;Pieter Bleeker/1_01.jpg;0.8708954453468323
Pieter Boeser;Pieter Boeser/0.jpeg;Pieter Boeser/0_01.jpg;0.8350226879119873
Pieter Boeser;Pieter Boeser/1.jpeg;Pieter Boeser/1_01.jpg;0.8452104330062866
Pieter Klazes Pel;Pieter Klazes Pel/0.jpeg;Pieter Klazes Pel/0_01.jpg;0.8722997307777405
Pieter Klazes Pel;Pieter Klazes Pel/1.jpeg;Pieter Klazes Pel/1_01.jpg;0.8674306869506836
Pietro Bastogi;Pietro Bastogi/0.jpeg;Pietro Bastogi/0_01.jpg;0.8730886578559875
Pietro Bastogi;Pietro Bastogi/1.jpeg;Pietro Bastogi/1_01.jpg;0.8665013313293457
Pietro Tenerani;Pietro Tenerani/0.jpeg;Pietro Tenerani/0_01.jpg;0.8664323091506958
Pietro Tenerani;Pietro Tenerani/1.jpeg;Pietro Tenerani/1_01.jpg;0.8769429326057434
Pio Rajna;Pio Rajna/0.jpeg;Pio Rajna/0_01.jpg;0.8544582724571228
Pio Rajna;Pio Rajna/1.jpeg;Pio Rajna/1_01.jpg;0.8380461931228638
Piotr Petrovitch Veretschagin;Piotr Petrovitch Veretschagin/0.jpeg;Piotr Petrovitch Veretschagin/0_01.jpg;0.8659347891807556
Piotr Petrovitch Veretschagin;Piotr Petrovitch Veretschagin/1.jpeg;Piotr Petrovitch Veretschagin/1_01.jpg;0.8741098046302795
Policarpo Bonilla;Policarpo Bonilla/0.jpeg;Policarpo Bonilla/0_01.jpg;0.8895912766456604
Policarpo Bonilla;Policarpo Bonilla/1.jpeg;Policarpo Bonilla/1_01.jpg;0.868942379951477
Ponciano Ponzano;Ponciano Ponzano/0.jpeg;Ponciano Ponzano/0_01.jpg;0.867592453956604
Ponciano Ponzano;Ponciano Ponzano/1.jpeg;Ponciano Ponzano/1_01.jpg;0.8685764670372009
Praskovya Myatleva;Praskovya Myatleva/0.jpeg;Praskovya Myatleva/0_01.jpg;0.8634943962097168
Praskovya Myatleva;Praskovya Myatleva/1.jpeg;Praskovya Myatleva/1_01.jpg;0.8501136898994446
Prince Albert of Prussia;Prince Albert of Prussia/0.jpeg;Prince Albert of Prussia/0_01.jpg;0.8662418127059937
Prince Albert of Prussia;Prince Albert of Prussia/1.jpeg;Prince Albert of Prussia/1_01.jpg;0.8494261503219604
Prince Gong;Prince Gong/0.jpeg;Prince Gong/0_01.jpg;0.8524418473243713
Prince Gong;Prince Gong/1.jpeg;Prince Gong/1_01.jpg;0.8601370453834534
Prince Henri, Duke of Aumale;Prince Henri, Duke of Aumale/0.jpeg;Prince Henri, Duke of Aumale/0_01.jpg;0.8521478176116943
Prince Henri, Duke of Aumale;Prince Henri, Duke of Aumale/1.jpeg;Prince Henri, Duke of Aumale/1_01.jpg;0.8281410336494446
Prince William of Hesse-Kassel;Prince William of Hesse-Kassel/0.jpeg;Prince William of Hesse-Kassel/0_01.jpg;0.8602484464645386
Prince William of Hesse-Kassel;Prince William of Hesse-Kassel/1.jpeg;Prince William of Hesse-Kassel/1_01.jpg;0.8815248608589172
Princess Alexandra of Saxe-Altenburg;Princess Alexandra of Saxe-Altenburg/0.jpeg;Princess Alexandra of Saxe-Altenburg/0_01.jpg;0.86362224817276
Princess Alexandra of Saxe-Altenburg;Princess Alexandra of Saxe-Altenburg/1.jpeg;Princess Alexandra of Saxe-Altenburg/1_01.jpg;0.8699520826339722
Princess Anna of Prussia;Princess Anna of Prussia/0.jpeg;Princess Anna of Prussia/0_01.jpg;0.8909454941749573
Princess Anna of Prussia;Princess Anna of Prussia/1.jpeg;Princess Anna of Prussia/1_01.jpg;0.8315024971961975
Princess Antoinette of Saxe-Altenburg;Princess Antoinette of Saxe-Altenburg/0.jpeg;Princess Antoinette of Saxe-Altenburg/0_01.jpg;0.8692916631698608
Princess Antoinette of Saxe-Altenburg;Princess Antoinette of Saxe-Altenburg/1.jpeg;Princess Antoinette of Saxe-Altenburg/1_01.jpg;0.8697380423545837
Princess Elisabeth Sybille of Saxe-Weimar-Eisenach;Princess Elisabeth Sybille of Saxe-Weimar-Eisenach/0.jpeg;Princess Elisabeth Sybille of Saxe-Weimar-Eisenach/0_01.jpg;0.8265767693519592
Princess Elisabeth Sybille of Saxe-Weimar-Eisenach;Princess Elisabeth Sybille of Saxe-Weimar-Eisenach/1.jpeg;Princess Elisabeth Sybille of Saxe-Weimar-Eisenach/1_01.jpg;0.8581486344337463
Princess Elizabeth Brancaccio;Princess Elizabeth Brancaccio/0.jpeg;Princess Elizabeth Brancaccio/0_01.jpg;0.7040832042694092
Princess Elizabeth Brancaccio;Princess Elizabeth Brancaccio/1.jpeg;Princess Elizabeth Brancaccio/1_01.jpg;0.8316357731819153
Princess Leonilla Bariatinskaya;Princess Leonilla Bariatinskaya/0.jpeg;Princess Leonilla Bariatinskaya/0_01.jpg;0.8300991654396057
Princess Leonilla Bariatinskaya;Princess Leonilla Bariatinskaya/1.jpeg;Princess Leonilla Bariatinskaya/1_01.jpg;0.8848497867584229
Princess Leopoldine of Baden;Princess Leopoldine of Baden/0.jpeg;Princess Leopoldine of Baden/0_01.jpg;0.8704183101654053
Princess Leopoldine of Baden;Princess Leopoldine of Baden/1.jpeg;Princess Leopoldine of Baden/1_01.jpg;0.8388524055480957
Princess Margherita of Parma;Princess Margherita of Parma/0.jpeg;Princess Margherita of Parma/0_01.jpg;0.8116516470909119
Princess Margherita of Parma;Princess Margherita of Parma/1.jpeg;Princess Margherita of Parma/1_01.jpg;0.8736405968666077
Práxedes Mateo Sagasta;Práxedes Mateo Sagasta/0.jpeg;Práxedes Mateo Sagasta/0_01.jpg;0.8839029669761658
Práxedes Mateo Sagasta;Práxedes Mateo Sagasta/1.jpeg;Práxedes Mateo Sagasta/1_01.jpg;0.857517659664154
Pushou;Pushou/0.jpeg;Pushou/0_01.jpg;0.8493177890777588
Pushou;Pushou/1.jpeg;Pushou/1_01.jpg;0.8299829959869385
Pyotr Semyonov-Tyan-Shansky;Pyotr Semyonov-Tyan-Shansky/0.jpeg;Pyotr Semyonov-Tyan-Shansky/0_01.jpg;0.7623301148414612
Pyotr Semyonov-Tyan-Shansky;Pyotr Semyonov-Tyan-Shansky/1.jpeg;Pyotr Semyonov-Tyan-Shansky/1_01.jpg;0.7974326610565186
Pál Hunfalvy;Pál Hunfalvy/0.jpeg;Pál Hunfalvy/0_01.jpg;0.8371794819831848
Pál Hunfalvy;Pál Hunfalvy/1.jpeg;Pál Hunfalvy/1_01.jpg;0.8539362549781799
Pál Szmrecsányi;Pál Szmrecsányi/0.jpeg;Pál Szmrecsányi/0_01.jpg;0.8618130087852478
Pál Szmrecsányi;Pál Szmrecsányi/1.jpeg;Pál Szmrecsányi/1_01.jpg;0.8708604574203491
Pál Szmrecsányi;Pál Szmrecsányi/2.jpeg;Pál Szmrecsányi/2_01.jpg;0.8549913167953491
Pálné Veres;Pálné Veres/0.jpeg;Pálné Veres/0_01.jpg;0.8423992395401001
Pálné Veres;Pálné Veres/1.jpeg;Pálné Veres/1_01.jpg;0.8107965588569641
Pétrus Ky;Pétrus Ky/0.jpeg;Pétrus Ky/0_01.jpg;0.8757187724113464
Pétrus Ky;Pétrus Ky/1.jpeg;Pétrus Ky/1_01.jpg;0.8584096431732178
Q4202704;Q4202704/0.jpeg;Q4202704/0_01.jpg;0.8477301597595215
Q4202704;Q4202704/1.jpeg;Q4202704/1_01.jpg;0.8395845293998718
Q4503441;Q4503441/0.jpeg;Q4503441/0_01.jpg;0.8216003179550171
Q4503441;Q4503441/1.jpeg;Q4503441/1_01.jpg;0.8749296069145203
Q4528512;Q4528512/0.jpeg;Q4528512/0_01.jpg;0.8472634553909302
Q4528512;Q4528512/1.jpeg;Q4528512/1_01.jpg;0.8548428416252136
Queen Emma of Hawaii;Queen Emma of Hawaii/0.jpeg;Queen Emma of Hawaii/0_01.jpg;0.8886988759040833
Queen Emma of Hawaii;Queen Emma of Hawaii/1.jpeg;Queen Emma of Hawaii/1_01.jpg;0.8784687519073486
Queen Kapiolani;Queen Kapiolani/0.jpeg;Queen Kapiolani/0_01.jpg;0.8850864768028259
Queen Kapiolani;Queen Kapiolani/1.jpeg;Queen Kapiolani/1_01.jpg;0.8791758418083191
Raden Saleh;Raden Saleh/0.jpeg;Raden Saleh/0_01.jpg;0.8446694016456604
Raden Saleh;Raden Saleh/1.jpeg;Raden Saleh/1_01.jpg;0.8863897323608398
Raden Saleh;Raden Saleh/2.jpeg;Raden Saleh/2_01.jpg;0.871711790561676
Raden Saleh;Raden Saleh/3.jpeg;Raden Saleh/3_01.jpg;0.8391227722167969
Rafael Cordero;Rafael Cordero/0.jpeg;Rafael Cordero/0_01.jpg;0.8614885807037354
Rafael Cordero;Rafael Cordero/1.jpeg;Rafael Cordero/1_01.jpg;0.8299711346626282
Rafael Hertzberg;Rafael Hertzberg/0.jpeg;Rafael Hertzberg/0_01.jpg;0.8362017869949341
Rafael Hertzberg;Rafael Hertzberg/1.jpeg;Rafael Hertzberg/1_01.jpg;0.8467550277709961
Rafael María de Labra Cadrana;Rafael María de Labra Cadrana/0.jpeg;Rafael María de Labra Cadrana/0_01.jpg;0.8568478226661682
Rafael María de Labra Cadrana;Rafael María de Labra Cadrana/1.jpeg;Rafael María de Labra Cadrana/1_01.jpg;0.8443754315376282
Rafael Sotomayor;Rafael Sotomayor/0.jpeg;Rafael Sotomayor/0_01.jpg;0.8868399262428284
Rafael Sotomayor;Rafael Sotomayor/1.jpeg;Rafael Sotomayor/1_01.jpg;0.8482925295829773
Rafael Torreblanca Dolarea;Rafael Torreblanca Dolarea/0.jpeg;Rafael Torreblanca Dolarea/0_01.jpg;0.8279529213905334
Rafael Torreblanca Dolarea;Rafael Torreblanca Dolarea/1.jpeg;Rafael Torreblanca Dolarea/1_01.jpg;0.8618583083152771
Rafaela Ybarra de Vilallonga;Rafaela Ybarra de Vilallonga/0.jpeg;Rafaela Ybarra de Vilallonga/0_01.jpg;0.8875787258148193
Rafaela Ybarra de Vilallonga;Rafaela Ybarra de Vilallonga/1.jpeg;Rafaela Ybarra de Vilallonga/1_01.jpg;0.8783639669418335
Raffaello Giovagnoli;Raffaello Giovagnoli/0.jpeg;Raffaello Giovagnoli/0_01.jpg;0.8732117414474487
Raffaello Giovagnoli;Raffaello Giovagnoli/1.jpeg;Raffaello Giovagnoli/1_01.jpg;0.8590567111968994
Raja Ali Haji;Raja Ali Haji/0.jpeg;Raja Ali Haji/0_01.jpg;0.8556599617004395
Raja Ali Haji;Raja Ali Haji/1.jpeg;Raja Ali Haji/1_01.jpg;0.8333537578582764
Raja Ali Haji;Raja Ali Haji/2.jpeg;Raja Ali Haji/2_01.jpg;0.797807514667511
Raja Ali Haji;Raja Ali Haji/3.jpeg;Raja Ali Haji/3_01.jpg;0.856229305267334
Ramón María Narváez, 1st Duke of Valencia;Ramón María Narváez, 1st Duke of Valencia/0.jpeg;Ramón María Narváez, 1st Duke of Valencia/0_01.jpg;0.8844395279884338
Ramón María Narváez, 1st Duke of Valencia;Ramón María Narváez, 1st Duke of Valencia/1.jpeg;Ramón María Narváez, 1st Duke of Valencia/1_01.jpg;0.8747085332870483
Ramón Masferrer y Arquimbau;Ramón Masferrer y Arquimbau/0.jpeg;Ramón Masferrer y Arquimbau/0_01.jpg;0.8809917569160461
Ramón Masferrer y Arquimbau;Ramón Masferrer y Arquimbau/1.jpeg;Ramón Masferrer y Arquimbau/1_01.jpg;0.8643605709075928
Ramón de Campoamor;Ramón de Campoamor/0.jpeg;Ramón de Campoamor/0_01.jpg;0.8556071519851685
Ramón de Campoamor;Ramón de Campoamor/1.jpeg;Ramón de Campoamor/1_01.jpg;0.8245574235916138
Regina Kylberg-Bobeck;Regina Kylberg-Bobeck/0.jpeg;Regina Kylberg-Bobeck/0_01.jpg;0.9125762581825256
Regina Kylberg-Bobeck;Regina Kylberg-Bobeck/1.jpeg;Regina Kylberg-Bobeck/1_01.jpg;0.8540167212486267
Reinhold Hausen;Reinhold Hausen/0.jpeg;Reinhold Hausen/0_01.jpg;0.869019627571106
Reinhold Hausen;Reinhold Hausen/1.jpeg;Reinhold Hausen/1_01.jpg;0.865581214427948
René Dagron;René Dagron/0.jpeg;René Dagron/0_01.jpg;0.8513355851173401
René Dagron;René Dagron/1.jpeg;René Dagron/1_01.jpg;0.8765708804130554
Rev.William Cadman;Rev.William Cadman/0.jpeg;Rev.William Cadman/0_01.jpg;0.8476631045341492
Rev.William Cadman;Rev.William Cadman/1.jpeg;Rev.William Cadman/1_01.jpg;0.8178482055664062
Ricardo Bellver;Ricardo Bellver/0.jpeg;Ricardo Bellver/0_01.jpg;0.866336464881897
Ricardo Bellver;Ricardo Bellver/1.jpeg;Ricardo Bellver/1_01.jpg;0.8661370277404785
Richard Airey, 1st Baron Airey;Richard Airey, 1st Baron Airey/0.jpeg;Richard Airey, 1st Baron Airey/0_01.jpg;0.7957176566123962
Richard Airey, 1st Baron Airey;Richard Airey, 1st Baron Airey/1.jpeg;Richard Airey, 1st Baron Airey/1_01.jpg;0.8560953736305237
Richard Collinson;Richard Collinson/0.jpeg;Richard Collinson/0_01.jpg;0.8857215046882629
Richard Collinson;Richard Collinson/1.jpeg;Richard Collinson/1_01.jpg;0.8720220327377319
Richard Garnett;Richard Garnett/0.jpeg;Richard Garnett/0_01.jpg;0.8716185688972473
Richard Garnett;Richard Garnett/1.jpeg;Richard Garnett/1_01.jpg;0.8002872467041016
Richard Olney;Richard Olney/0.jpeg;Richard Olney/0_01.jpg;0.8659775257110596
Richard Olney;Richard Olney/1.jpeg;Richard Olney/1_01.jpg;0.8626297116279602
Richard Stuart Lake;Richard Stuart Lake/0.jpeg;Richard Stuart Lake/0_01.jpg;0.8954543471336365
Richard Stuart Lake;Richard Stuart Lake/1.jpeg;Richard Stuart Lake/1_01.jpg;0.8808735609054565
Richard von Conta;Richard von Conta/0.jpeg;Richard von Conta/0_01.jpg;0.8799983263015747
Richard von Conta;Richard von Conta/1.jpeg;Richard von Conta/1_09.jpg;0.719293475151062
Rita Sangalli;Rita Sangalli/0.jpeg;Rita Sangalli/0_01.jpg;0.8618302941322327
Rita Sangalli;Rita Sangalli/1.jpeg;Rita Sangalli/1_01.jpg;0.7572243809700012
Robert Cooper Smith;Robert Cooper Smith/0.jpeg;Robert Cooper Smith/0_01.jpg;0.8529586791992188
Robert Cooper Smith;Robert Cooper Smith/1.jpeg;Robert Cooper Smith/1_01.jpg;0.8859968185424805
Robert Francis Withers Allston;Robert Francis Withers Allston/0.jpeg;Robert Francis Withers Allston/0_01.jpg;0.8549339175224304
Robert Francis Withers Allston;Robert Francis Withers Allston/1.jpeg;Robert Francis Withers Allston/1_01.jpg;0.8718081712722778
Robert Gould Shaw;Robert Gould Shaw/0.jpeg;Robert Gould Shaw/0_01.jpg;0.8679150342941284
Robert Gould Shaw;Robert Gould Shaw/1.jpeg;Robert Gould Shaw/1_01.jpg;0.8498057723045349
Robert Hartig;Robert Hartig/0.jpeg;Robert Hartig/0_01.jpg;0.8477227091789246
Robert Hartig;Robert Hartig/1.jpeg;Robert Hartig/1_01.jpg;0.8597369194030762
Robert Jefferson Breckinridge;Robert Jefferson Breckinridge/0.jpeg;Robert Jefferson Breckinridge/0_01.jpg;0.8477875590324402
Robert Jefferson Breckinridge;Robert Jefferson Breckinridge/1.jpeg;Robert Jefferson Breckinridge/1_01.jpg;0.8758910894393921
Robert Ogden Doremus;Robert Ogden Doremus/0.jpeg;Robert Ogden Doremus/0_01.jpg;0.9000333547592163
Robert Ogden Doremus;Robert Ogden Doremus/1.jpeg;Robert Ogden Doremus/1_01.jpg;0.8845910429954529
Robert Pitcairn;Robert Pitcairn/0.jpeg;Robert Pitcairn/0_01.jpg;0.8378919363021851
Robert Pitcairn;Robert Pitcairn/1.jpeg;Robert Pitcairn/1_01.jpg;0.8701509833335876
Robert R. Hitt;Robert R. Hitt/0.jpeg;Robert R. Hitt/0_01.jpg;0.8780414462089539
Robert R. Hitt;Robert R. Hitt/1.jpeg;Robert R. Hitt/1_01.jpg;0.8640576601028442
Robert Thompson Crawshay;Robert Thompson Crawshay/0.jpeg;Robert Thompson Crawshay/0_01.jpg;0.830778956413269
Robert Thompson Crawshay;Robert Thompson Crawshay/1.jpeg;Robert Thompson Crawshay/1_01.jpg;0.8083773851394653
Robert Turner;Robert Turner/0.jpeg;Robert Turner/0_07.jpg;0.8352062702178955
Robert Turner;Robert Turner/1.jpeg;Robert Turner/1_01.jpg;0.8642778396606445
Robert Volkmann;Robert Volkmann/0.jpeg;Robert Volkmann/0_01.jpg;0.8557853102684021
Robert Volkmann;Robert Volkmann/1.jpeg;Robert Volkmann/1_01.jpg;0.8527281880378723
Rodolph Fane De Salis;Rodolph Fane De Salis/0.jpeg;Rodolph Fane De Salis/0_01.jpg;0.8442661166191101
Rodolph Fane De Salis;Rodolph Fane De Salis/1.jpeg;Rodolph Fane De Salis/1_01.jpg;0.8490824699401855
Roger Fenton;Roger Fenton/0.jpeg;Roger Fenton/0_01.jpg;0.8280141353607178
Roger Fenton;Roger Fenton/1.jpeg;Roger Fenton/1_01.jpg;0.8697188496589661
Roger de Beauvoir;Roger de Beauvoir/0.jpeg;Roger de Beauvoir/0_01.jpg;0.8029330968856812
Roger de Beauvoir;Roger de Beauvoir/1.jpeg;Roger de Beauvoir/1_01.jpg;0.7607374787330627
Roger de Beauvoir;Roger de Beauvoir/2.jpeg;Roger de Beauvoir/2_01.jpg;0.7944837212562561
Rosa Bordas;Rosa Bordas/0.jpeg;Rosa Bordas/0_01.jpg;0.8840451240539551
Rosa Bordas;Rosa Bordas/1.jpeg;Rosa Bordas/1_01.jpg;0.8624406456947327
Rosetta Douglass;Rosetta Douglass/0.jpeg;Rosetta Douglass/0_01.jpg;0.8645439147949219
Rosetta Douglass;Rosetta Douglass/1.jpeg;Rosetta Douglass/1_01.jpg;0.8737958669662476
Rudolf Christian Böttger;Rudolf Christian Böttger/0.jpeg;Rudolf Christian Böttger/0_01.jpg;0.8456153869628906
Rudolf Christian Böttger;Rudolf Christian Böttger/1.jpeg;Rudolf Christian Böttger/1_01.jpg;0.8723635077476501
Rudolf Clausius;Rudolf Clausius/0.jpeg;Rudolf Clausius/0_01.jpg;0.8680672645568848
Rudolf Clausius;Rudolf Clausius/1.jpeg;Rudolf Clausius/1_01.jpg;0.8712180852890015
Rudolf Clausius;Rudolf Clausius/2.jpeg;Rudolf Clausius/2_01.jpg;0.8890511393547058
Rudolf, Crown Prince of Austria;Rudolf, Crown Prince of Austria/0.jpeg;Rudolf, Crown Prince of Austria/0_01.jpg;0.8335288763046265
Rudolf, Crown Prince of Austria;Rudolf, Crown Prince of Austria/1.jpeg;Rudolf, Crown Prince of Austria/1_01.jpg;0.8795261979103088
Rufus Albertson Soule;Rufus Albertson Soule/0.jpeg;Rufus Albertson Soule/0_01.jpg;0.8744372725486755
Rufus Albertson Soule;Rufus Albertson Soule/1.jpeg;Rufus Albertson Soule/1_01.jpg;0.8601910471916199
Rómulo Bosch;Rómulo Bosch/0.jpeg;Rómulo Bosch/0_01.jpg;0.8640749454498291
Rómulo Bosch;Rómulo Bosch/1.jpeg;Rómulo Bosch/1_01.jpg;0.8605772256851196
S. Herbert Howe;S. Herbert Howe/0.jpeg;S. Herbert Howe/0_01.jpg;0.8510730266571045
